"month","soil","air2m","rh"
2016-08-01,30.2585161642977,27.307956328494,0.306620852929598
2016-09-01,22.5209214608479,19.2061634255058,0.348896203688081
2016-10-01,17.4196157699025,15.8213391878305,0.340976043707616
2016-11-01,6.18056209216638,8.44184422933273,0.345138690480041
2016-12-01,1.10731244070553,-4.43754947486491,0.731853755357261
2017-01-01,0.873077134310506,-4.83130584577555,0.744508258490547
2017-02-01,0.486491008853591,-1.84059049142877,0.660908219934301
2017-03-01,1.52880549900965,4.63964528874055,0.624658114373888
2017-04-01,10.8026314807521,11.0659466689552,0.433387038376838
2017-05-01,16.5704312259663,15.5520197004754,0.479351421654298
2017-06-01,21.6763041791534,20.6616871994448,0.431243129443604
2017-07-01,29.4771880879522,26.5708528624475,0.266060927394162
2017-08-01,31.3115963440234,27.5476647727368,0.299382464851722
2017-09-01,28.6048409997903,25.673356246209,0.199497322720227
2017-10-01,16.095435952831,14.0707625200222,0.374558469434889
2017-11-01,7.76540209003122,7.28137334926328,0.537302678422789
2017-12-01,2.61711884459987,2.87602566146609,0.674639333205855
2018-01-01,1.7424881253171,-0.0177487779295689,0.738815263391922
2018-02-01,2.30915487630341,3.78797528684265,0.66417259690177
2018-03-01,8.58946669163817,9.54379804801357,0.515602239534262
2018-04-01,16.1336052158508,15.2358160615257,0.348667266060454
2018-05-01,19.5332794887511,18.1384033113715,0.481158914359615
2018-06-01,23.2898526825375,21.8683372062728,0.426748941099694
2018-07-01,28.4100798884841,25.8288142225488,0.323375624297125
2018-08-01,29.3639852309619,25.5570271482677,0.296928139194445
2018-09-01,25.5105208310484,22.1778431092804,0.31194171521274
2018-10-01,18.0815425619297,16.9384510404855,0.392459092374421
2018-11-01,8.3199982193787,8.01459917871176,0.555620452019882
2018-12-01,3.37593684275419,0.795849882823859,0.780335819343525
2019-01-01,2.83928352935618,-2.89213503433501,0.779189951466192
2019-02-01,2.05077832663085,1.45822071625355,0.690494596699786
2019-03-01,1.89483894437905,4.16833618586907,0.589358896121458
2019-04-01,8.99856289528634,9.40596569257394,0.52857599299375
2019-05-01,19.0357741374247,18.8596437186078,0.374311067304439
2019-06-01,25.5490163270854,23.954153183603,0.399835418323844
2019-07-01,27.0973182270168,24.0747124305605,0.319103078128425
2019-08-01,28.823743354374,25.5083804345831,0.32534827511054
2019-09-01,23.9583041349098,20.7187942111615,0.325854663890119
2019-10-01,20.2232623202628,18.6833875096058,0.340104721471244
2019-11-01,9.79555015646042,11.393430705281,0.353815489506674
2019-12-01,1.75064395074867,2.77273952299083,0.675104120320254
2020-01-01,0.696258838953895,-2.11237756570995,0.721656385633736
2020-02-01,1.42865196270986,-2.11766525197999,0.754142689909355
2020-03-01,2.82199317944117,6.10292433587551,0.60683275745981
2020-04-01,11.5112095942478,10.9774660520362,0.455961738930688
2020-05-01,17.2003871823016,16.5404645205589,0.414605481133635
2020-06-01,23.1932877094275,22.0089896610564,0.342568855938867
2020-07-01,29.4210760089829,26.3262092443526,0.307367399838062
2020-08-01,29.5049178944196,24.9715040219629,0.247904138267421
2020-09-01,29.1874931686225,25.8556051663171,0.258078694496626
2020-10-01,22.4677454790341,20.680370357599,0.23426528803148
2020-11-01,7.58010173622569,7.95749216699511,0.503697626392209
2020-12-01,0.957897718799018,4.20570250217747,0.572162945052451
2021-01-01,1.28674060020035,1.14201707730388,0.621279297743095
2021-02-01,0.835560337325262,0.256505883277612,0.669488225854502
2021-03-01,1.08741222665253,2.94335553330484,0.587821551628832
2021-04-01,11.6547521218437,13.0104051666659,0.459834679950232
2021-05-01,19.5561157999596,19.2562201888624,0.334161291519076
2021-06-01,23.8199813355902,21.6691676901005,0.372430509477859
2021-07-01,29.0100224072312,25.753024052678,0.314647611606603
2021-08-01,28.277303050458,25.4294176529502,0.326232589377453
2021-09-01,22.4338172452387,19.2118036241939,0.393247252781194
2021-10-01,15.8497824908318,14.4691015523668,0.36909377390338
2021-11-01,8.79009999725508,9.77716126873224,0.524776584192282
2021-12-01,1.6325475984994,1.13249924201779,0.651786681934347
